id,facebook_id,page_name,page_type
19181,370105176414981,NESCAFÉ Dolce Gusto Hong Kong,company
11533,155250941203968,Tabasco,company
17816,163833963727866,Tabasco,company
20930,147232855289611,All Army Sports,government
16470,174688877731,Washington National Guard,government
16434,205664126155819,Headquarters 404th Army Field Support Brigade Joint Base Lewis-McChord,government
13602,258523567528975,healthfinder.gov,government
20823,120993754639830,56th Army Band,government
15476,157546140971456,JBLM Plans Analysis and Integration Office (PAIO),government
21629,122028914505481,CDC Heads Up - Brain Injury Awareness,government
14044,182124598501680,U. S. Coast Guard Air Station Clearwater,government
14778,175404839184922,NOAA NWS Ocean Prediction Center,government
17265,274569339258290,U.S. Coast Guard Station Miami Beach,government
13070,93496972763,Tastykake,company
16609,152789358067261,Wells Fargo,company
21013,63235616778,U.S. Department of Transportation,government
21890,119915084320,hhgregg,company
19311,120199444683955,MYER,company
18516,188066207916992,Sun-Maid Girl,company
19712,61943111985,Activia,company
22294,255094691200560,Head Start,government
9905,131452531057,NYS OASAS,government
11389,158734987526759,NOAA NWS Weather Prediction Center,government
12245,129703743753296,Disney Vacation Club,company
18906,206848514040,U.S. National Weather Service (NWS),government
19366,116360361794896,Union Bank,company
20633,8625520535,Overstock,company
1095,109121179159737,Grupo Bimbo,company
22331,8029666964,ProFlowers,company
19553,103695769458,United States Mint,government
4498,300798989972400,CDC Eat Well Be Active,government
20559,499937583426266,Ready,government
20604,590782714342236,NOAA Ship Henry Bigelow,government
12896,104971776267176,Manufacturing Extension Partnership,government
18704,107911501254,CalPERS,government
21212,322185130594,Computer/Electronic Accommodations Program (CAP),government
13634,164002896999,Commissioned Corps of the U.S. Public Health Service,government
13834,123652597718681,Eagle County Government,government
11125,311198745591624,USAID Indonesia,government
15579,220539888049621,Washington State DSHS,government
19486,166497040064181,Congressman Jim Costa,government
5748,268483803308108,DigitalGov,government
12249,29206219873,U.S. Embassy Nigeria,government
20781,102245676477806,Illinois Department of Employment Security - IDES,government
21985,508787639188247,International Marketing Program at MDARD,government
10192,283200550037,San Luis Obispo County Planning and Building Department,government
21450,122899464451324,US National Weather Service Jackson Kentucky,government
16864,21659762981,CSI: NY,tvshow
18115,7807422276,How I Met Your Mother,tvshow
16815,140454185994038,Boy Meets World,tvshow
5035,6193822146,Psych,tvshow
7597,401006150047578,Gortimer Gibbon's Life on Normal Street,tvshow
13812,448990611938918,Stewarts & Hamiltons,tvshow
20790,101202796604801,Shameless,tvshow
21335,160588493990045,Real Housewives of Miami,tvshow
16217,169470829836729,Wild Things with Dominic Monaghan,tvshow
11729,205738156131893,Unforgettable,tvshow
11980,315791511882046,The Blacklist,tvshow
17596,99315534190,Fashion Police,tvshow
17861,206035896106159,Awkward,tvshow
13412,483806874999228,Love Thy Neighbor,tvshow
11086,1443588465873853,Fresh off the Boat,tvshow
16044,409338969176025,L.A. Hair,tvshow
14197,281523161899834,The Game on BET,tvshow
20162,135912623236649,RAKE,tvshow
12856,6445306667,The 700 Club,tvshow
5819,232121346835096,Baby Daddy,tvshow
13730,439099422776715,VH1 Exes,tvshow
5529,215523818618697,EXTANT,tvshow
13638,451275248278640,Intelligence,tvshow
8113,62550085504,Tahiti Tourisme,company
18854,205613019486064,Monkey Mat,company
14022,159820214060408,La Victoria Brand,company
21975,109028655823590,NYC Department for the Aging,government
21114,112258312240526,Con Edison,company
18744,110634980913,Peace Corps,government
19437,204003463091,Materials for the Arts,government
21199,346292502131267,HyperX Brasil,company
13849,109246229094084,AFL Footy Show,tvshow
17523,8662337685,Qantas,company
12640,373143696085132,Steve Dickson,politician
22084,116868855036962,Craig Ondarchie MP,politician
15632,213420482147238,David Hodgett,politician
14709,218131994880309,Dubai Municipality بلديــة دبــي,government
21035,435436303151180,Steve Minnikin MP,politician
16894,1610342069289340,9 News Queensland,tvshow
9620,204243256372846,AD Department of Economic Development,government
10446,17190057868,Steve Madden,company
17760,212276136815,MCSO - Florida Keys,government
20228,269483096401621,Louisiana State Police,government
19849,133002463404756,Bon-Ton,company
18866,36261648288,Pure Michigan,company
14751,139017056201150,Pure Michigan Talent Connect,government
9184,189307775332,Autodesk University,company
12158,329320336203,Sex and the City,tvshow
5459,179037702276338,Abby's Studio Rescue,tvshow
13530,286825171426102,Office of Mental Health,government
20059,547065885353222,NY Governor’s Office of Storm Recovery,government
5597,86283468831,Bored to Death,tvshow
12853,816454311777054,Lloyd Kelso for President,politician
6968,114820745220086,Triumph,company
3695,183025315228191,Alabama Historical Commission,government
11343,125303490838979,Bare Feet with Mickela Mallozzi,tvshow
15297,441237405937593,San Mateo County Sheriff's Office,government
13116,301610839938656,Lima Police Department,government
20483,1403628476556857,Voorhees Police Department,government
19511,206153899778,Royal Canadian Mounted Police in Nova Scotia,government
17278,272254158286,Tito Jackson,politician
16005,165396276819849,WD,company
16269,411132541507,WD,company
20376,258090840877188,Gitex Shopper,company
13373,121195571288393,WD,company
21137,222961821143790,WD,company
14455,261708987213393,WD,company
5099,20110391974,WSDOT,government
13445,309399812807219,Office of the U.S. Trade Representative,government
20507,278790475541037,Mad Money,tvshow
16034,115496826818,Pawn Stars on History,tvshow
21942,92982475411,Reese's,company
21767,6708787004,South Park,tvshow
10993,105737458932,The Clymb,company
17314,286783458100790,Mrs. Dash Canada,company
2924,94231766381,MinuteClinic,company
9570,135856669814226,Carnation Dominicana,company
6685,1456474207898817,Nescafé Dominicana,company
12378,160753227306922,Ore-Ida,company
18644,109481935820066,Smith's Food and Drug Stores,company
21272,35421541164,Deputy Mayor Adrian Schrinner,politician
21280,324660077589275,Jackie Trad,politician
7680,121617491187775,USDOT Office of Research and Technology,government
9774,510201938997288,Pennsylvania Department of Transportation (PennDOT),government
9113,175549609152876,Colorado State Patrol,government
19625,152332818112555,Wm. Jennings Bryan Dorn VA Medical Center,government
12405,115984581758557,149th Fighter Wing,government
14723,207957651856,Pennsylvania National Guard,government
20007,134558899894944,Misawa Air Base,government
11691,115147165173207,107th Attack Wing,government
15953,128863520470769,109th Airlift Wing,government
13199,103810063046493,Caught on Camera,tvshow
12641,109915349029005,Pacific Marines,government
14036,322190701207826,Airborne and Ranger Training Brigade,government
10002,118196128215682,Fort Bragg Paraglide,government
19350,190188107670747,77th Combat Aviation Brigade,government
17229,353102841161,Aviation royale canadienne,government
14166,39589683944,U.S. Embassy Warsaw,government
17896,119958904881142,Pakistan Army,government
9528,100490833235,First Army Division East,government
5518,207213322649399,US National Weather Service Elko NV,government
6551,209504765758238,NOAA NWS Aviation Weather Center,government
12337,167777706610049,US National Weather Service Salt Lake City Center Weather Service Unit,government
4112,139427966126039,US National Weather Service Arkansas-Red Basin River Forecast Center,government
11966,219115788142859,NOAA Office of Oceanic and Atmospheric Research,government
18359,137686999618035,US National Weather Service Alaska,government
20632,256261011073971,US National Weather Service Philadelphia/Mount Holly,government
16408,143979475680226,US National Weather Service Eastern Region HQ,government
11104,278949855526656,Pirelli,company
15511,11100009009,The New Celebrity Apprentice,tvshow
17309,1419709484942886,Tamati Coffey - Labour MP for Waiariki,politician
17682,165758126770835,Die grössten Schweizer Talente,tvshow
15744,220363978003066,Today Tonight,tvshow
21772,123284685353,HBO Boxing,tvshow
21608,135180579829454,Shark Week,tvshow
17301,238312232961549,Special Inspector General for Afghanistan Reconstruction (SIGAR),government
22240,120660834778561,Congresswoman Dina Titus,politician
21241,618591021560489,US Army Garrison Italy,government
20938,25539112747,Fort Bliss MWR,government
19647,144452245577829,Fannie May Chocolates,company
19608,153227878371,QVC Deutschland,company
18936,603341639754762,It Got Better,tvshow
19730,127173397307737,Mi Cultura,company
6388,60425549534,Breakfast Television Vancouver,tvshow
12482,58893700885,Debora Serracchiani,politician
13300,111301905586279,U.S. Embassy Berlin,government
17370,100837813307108,International Exchange Alumni,government
21079,201163534554,U.S. Mission to the United Nations Agencies in Rome,government
16976,408265492578926,עפר שלח - Ofer Shelah,politician
14922,147952741280,One&Only Resorts,company
13016,437955622966558,Cream of Rice,company
20484,191017970161,The Popcorn Factory,company
19026,409832789039428,East Los High,tvshow
7928,561494700612307,Penn and Teller: Fool Us,tvshow
21653,530622660409155,Hidden Heroes,tvshow
6099,432410626770389,Beauty and the Beast,tvshow
17173,262024147334686,Masters of Illusion,tvshow
20081,730248983799095,Carpool Karaoke,tvshow
17950,91590282596,Johnsonville,company
7391,462096893830013,Chef Boyardee Puerto Rico,company
19149,122813651081898,Jelly Belly,company
10895,67732274336,Design Trade,company
8016,176953925655529,Watch Station,company
13868,622005647810316,"Fire Department, City of Alexandria, VA",government
17093,2024095467815868,U.S. Army Photography,government
16558,110055819048177,Army Judge Advocate Recruiting Office (JARO),government
22071,419381731414668,Turkish Airlines,company
15680,63255458863,Gatorade,company
19645,155733094490211,"2nd Armored Brigade Combat Team, 1st Cavalry Division",government
18390,110744097339,"3rd Battalion, 34th Infantry Regiment",government
22398,100187832121,U.S. Army Civil Affairs & Psychological Operations Command (Airborne),government
10202,102967786410865,ArmyReserve/1st MSC,government
11896,61167994965,Woolrich,company
20497,113414962265,City of Denton Police Department,government
8735,128168837276756,Oklahoma Highway Patrol,government
8300,150607851642594,Kansas City Missouri Police Department,government
22164,297815375100,Virginia State Police,government
17427,114147095267199,VA NY Harbor Healthcare System,government
5232,133659413462025,"Australia’s Outback, Northern Territory",company
9978,167581479490,Club Med,company
13272,359203510312,Maryland State Parks,government
17572,90467977508,Relentless Energy,company
15857,331436701202,GORE-TEX® Products,company
13877,342813445758760,XXL Sports & Outdoor,company
4382,143295629024693,Deportes BA,government
9237,262214683814390,The North Face,company
19423,117416204951052,The Woolmark Company,company
13815,44841148017,Neiman Marcus Last Call,company
21100,797851340304674,Bay Area LIFE,tvshow
10429,59583788892,Nestle Candy Shop,company
12557,258444204023,Stouffer’s,company
17206,346888195392775,Nestlé A gusto con la vida,company
9072,107952275973804,Crunch Centroamérica,company
909,12566691349,Today Show,tvshow
331,120251049238,Coffee-mate,company
9735,74936643518,Butterfinger,company
11859,23681140672,Nestle Crunch,company
17976,117985824173,Tombstone Pizza,company
21699,115381018490831,Drumstick,company
20725,96747056324,Lean Cuisine,company
2187,163706970315042,Chameleon Cold-Brew,company
540,241832895841847,TGI Fridays Frozen Snacks,company
6596,167890209688,SunTrust,company
16201,102332453140868,iguama.com,company
8603,168420860652,Bolthouse Farms,company
12317,112808208731468,Rain-X,company
10836,187926624566263,Action News This Morning,tvshow
13674,102159064284,Sour Punch,company
17019,144337705616097,Driscoll's,company
6261,162006779825,Cheerios,company
13435,315991708441095,Noticias Univision Tampa Bay,tvshow
16807,51334529153,Burt's Bees,company
5422,119872241175,Yoplait,company
9594,575272439175231,NYS Department of State Division of Consumer Protection,government
11158,264498186977194,Kymberly Marcos Pine,politician
12126,103200754411,Cascadian Farm,company
12743,38844010942,ForRent.com,company
13423,123190121044450,Emeril's Cooking,company
14240,128096277210035,Spredfast,company
17632,71027050986,Ebates,company
8079,212051388816535,NESTEA,company
2560,415012465220944,NESTEA,company
